#	0.00000046
あひる	0.00000055
あび	0.00000138
あびせかけ	0.00000009
あふれ	0.00003962
あふれかえ	0.00000229
あふれだ	0.00000028
あふれで	0.00000009
あふれ出	0.00000101
あふれ落ち	0.00000009
あぶ	0.00000073
あぶく	0.00000018
あぶっ	0.00000009
あぶな	0.00000073
あぶなっかし	0.00000018
あぶみ	0.00000018
あぶら	0.00000055
あぶらあげ	0.00000009
あぶらみ	0.00000018
あぶりだ	0.00000009
あぶりもの	0.00000009
あぶり出	0.00000009
あぶれ	0.00000018
あべこべ	0.00000028
あべの	0.00000028
あほ	0.00000110
あほう	0.00000037
あほか	0.00000018
あほら	0.00000009
あま	0.00000064
あまあの	0.00000009
あまず	0.00000009
あまた	0.00000046
あまつさえ	0.00000009
あまねく	0.00000037
あまの	0.00000009
あまり	0.00022192
あみ	0.00000018
あみだ	0.00000064
あみと	0.00000009
あみん	0.00000009
あめ	0.00000339
あめん	0.00000009
あめんぼう	0.00000028
あや	0.00000183
あやう	0.00000055
あやか	0.00000092
あやかし	0.00000009
あやし	0.00000037
あやす	0.00000009
あやつ	0.00000138
あやふや	0.00000156
あやま	0.00000046
あやまり	0.00000018
あやめ	0.00000009
あゆみ	0.00000348
あゆみや	0.00000018
あら	0.00002027
あらぁ	0.00000018
あらあ	0.00000037
あらあら	0.00000064
あらあらし	0.00000009
あらい	0.00000028
あらいぐま	0.00001146
あらお	0.00000009
あらか	0.00000009
あらかじめ	0.00000697
あらかじめどの	0.00000009
あらかた	0.00000037
あらかわ	0.00000009
あらくれもの	0.00000009
あらけずり	0.00000009
あらご	0.00000009
あらごめん	0.00000037
あらし	0.00000138
あらしぼり	0.00000009
あらじ	0.00000009
あらすじ	0.00000009
あらず	0.00000018
あらせ	0.00000018
あらそ	0.00000028
あらそい	0.00000009
あらた	0.00000028
あらたま	0.00000009
あらため	0.00000037
あらためて	0.00000899
あらっ	0.00000028
あらっぽ	0.00000055
あらば	0.00000083
あらびき	0.00000009
あらへん	0.00000009
あらほんと	0.00000028
あらま	0.00000064
あらまぁ	0.00000009
あらまあ	0.00000348
あらまあー	0.00000009
あらまし	0.00000055
あらまー	0.00000037
あらや	0.00000046
あらゆる	0.00009702
あらよ	0.00000009
あらら	0.00000028
あらる	0.00000009
あられ	0.00000037
あらわ	0.00000715
あらわれ	0.00000596
あらん	0.00000110
あらー	0.00000092
あら捜し	0.00000037
あら熱	0.00000009
あり	0.00002834
ありあり	0.00000165
ありあわせ	0.00000009
ありか	0.00000028
ありがた	0.00001577
ありがたが	0.00000009
ありがたみ	0.00000037
ありがたみと	0.00000009
ありがて	0.00000009
ありがと	0.00000156
ありがとう	0.00010014
ありがとうごぜぇ	0.00000009
ありがとー	0.00000037
ありさま	0.00000303
ありたけ	0.00000009
ありったけ	0.00000073
ありったけつか	0.00000009
ありつ	0.00000018
ありつけ	0.00000156
ありのまま	0.00000394
ありふれ	0.00000403
ありゃ	0.00000156
ありゃあ	0.00000009
ありよう	0.00000009
あり合わせ	0.00000028
ある	0.00023778
あるいは	0.00010683
あるいわ	0.00000009
あるきまわ	0.00000018
あるけ	0.00000009
あるじ	0.00000018
あるすし屋	0.00000009
あれ	0.00006181
あれあれ	0.00000018
あれぇ	0.00000028
あれえ	0.00000055
あれこれ	0.00000816
あれじゃー	0.00000009
あれすご	0.00000009
あれっ	0.00000046
あれっきり	0.00000009
あれれ	0.00000009
あれー	0.00000009
あろ	0.00000037
あわ	0.00000238
あわさ	0.00000009
あわし	0.00000009
あわず	0.00000018
あわせ	0.00000954
あわせも	0.00000018
あわせれ	0.00000009
あわただし	0.00000073
あわだ	0.00000009
あわて	0.00000633
あわてんぼう	0.00000009
あわや	0.00000009
あわれ	0.00000321
あわれみ	0.00000018
あわれん	0.00000009
あわ立	0.00000009
あん	0.00000321
あんぐり	0.00000101
あんぐりあけ	0.00000009
あんこ	0.00000037
あんこう	0.00000018
あんず	0.00000028
あんた	0.00001981
あんたがた	0.00000018
あんたら	0.00000055
あんたんと	0.00000018
あんだ	0.00000028
あんと	0.00000009
あんな	0.00003090
あんない	0.00000009
あんなたる	0.00000009
あんなに	0.00000009
あんなわら	0.00000009
あんまり	0.00001311
あんまん	0.00000009
あんよ	0.00000028
あんパン	0.00000009
あん蜜	0.00000009
あん馬	0.00000018
あー	0.00000431
あーあ	0.00000156
あーあー	0.00000009
あーっ	0.00000009
あーねむ	0.00000009
あーまた	0.00000009
あーよ	0.00000009
あーら	0.00000018
あーん	0.00000037
あーヤバ	0.00000009
あ一	0.00000009
あ然	0.00000009
い	0.03307047
いあ	0.00000009
いあげ	0.00000009
いあわせ	0.00000009
いい	0.00002045
いいあ	0.00000009
いいあらそ	0.00000028
いいあらわ	0.00000009
いいえ	0.00001926
いいかえ	0.00000018
いいかえれ	0.00000037
いいきか	0.00000009
いいきれ	0.00000009
いいご	0.00000009
いいすてき	0.00000009
いいぞ	0.00000046
いいたて	0.00000009
いいつけ	0.00000119
いいの	0.00000009
いいは	0.00000009
いいはな	0.00000009
いいぶんどおり	0.00000009
いいもり	0.00000018
いいや	0.00000138
いいわ	0.00000037
いいわけ	0.00000046
いいわた	0.00000018
いいん	0.00000037
いい出	0.00000009
いい子	0.00000018
いい返	0.00000009
いう	0.00000028
いぇー	0.00000009
いえ	0.00009060
いえいえ	0.00000092
いえこの	0.00000009
いえす	0.00000009
いお	0.00000110
いおう	0.00000055
いおり	0.00000009
いおん	0.00000009
いか	0.00000743
いかい	0.00000009
いかが	0.00002714
いかがわし	0.00000138
いかぎ	0.00000009
いかけ	0.00000009
いかさま	0.00000055
いかせ	0.00000018
いかだ	0.00000110
いかつ	0.00000037
いかな	0.00000018
いかなる	0.00002072
いかに	0.00004466
いかぶさ	0.00000009
いかめし	0.00000119
いかめしと	0.00000009
いかり	0.00000046
いかりや	0.00000028
いかれ	0.00000018
いかん	0.00000055
いかんな	0.00000009
いかんよ	0.00000009
いが	0.00000028
いがかり	0.00000018
いがち	0.00000018
いき	0.00000468
いきいき	0.00000119
いきえ	0.00000009
いきおい	0.00000073
いきかけ	0.00000028
いきさつ	0.00000367
いきたい	0.00000009
いきつけ	0.00000009
いきな	0.00000018
いきなり	0.00001476
いきなりお	0.00000009
いきなりかけ	0.00000009
いきなりすご	0.00000009
いきなりひらめ	0.00000009
いきなり変わ	0.00000018
いきなり手	0.00000009
いきなり身	0.00000009
いきもの	0.00000009
いきりた	0.00000009
いきり立	0.00000018
いきれ	0.00000018
いぎたな	0.00000009
いく	0.00012930
いくか	0.00000009
いくそ	0.00000009
いくぞ	0.00000018
いくつ	0.00000018
いくにん	0.00000009
いくばく	0.00000046
いくび	0.00000009
いくぶん	0.00000422
いくぶんか	0.00000028
いくら	0.00006557
いくらい	0.00000009
いくらし	0.00000018
いくる	0.00000009
いぐさ	0.00000018
いぐつ	0.00000303
いけ	0.00018918
いけいけ	0.00000009
いけがき	0.00000009
いけず	0.00000018
いけにえ	0.00000101
いけば	0.00000055
いけれ	0.00000037
いけん	0.00000018
いこ	0.00000642
いこい	0.00000018
いこう	0.00000055
いこけ	0.00000009
いこと	0.00000046
いこな	0.00000018
いこぶり	0.00000009
いご	0.00000092
いごこち	0.00000055
いごみ	0.00000083
いさ	0.00000101
いさお	0.00000037
いさかい	0.00000028
いさぎよ	0.00000018
いささか	0.00000459
いささかお	0.00000009
いささかがく	0.00000009
いささかつら	0.00000009
いささかなり	0.00000009
いさまし	0.00000009
いさむ	0.00000009
いさめ	0.00000055
いさわぎ	0.00000009
いさん	0.00000037
いざ	0.00000605
いざこざ	0.00000110
いざっ	0.00000018
いざと	0.00000028
いざな	0.00000028
いざりか	0.00000009
いし	0.00000348
いしゅろ	0.00000009
いじ	0.00000248
いじく	0.00000028
いじくり回	0.00000018
いじけ	0.00000009
いじめ	0.00003072
いじめじめ	0.00000009
いじめっこ	0.00000018
いじめて	0.00000009
いじゃ	0.00000009
いじらし	0.00000028
いじり	0.00000028
いす	0.00000706
いすかし	0.00000009
いすと	0.00000009
いすみ	0.00000028
いすれ	0.00000009
いず	0.00000046
いずく	0.00000009
いずこ	0.00000018
いずみ	0.00000028
いずり	0.00000009
いずれ	0.00004576
いずれあの	0.00000009
いずれこう	0.00000009
いずれこれ	0.00000009
いせい	0.00000046
いぜん	0.00000028
いそ	0.00000202
いそいそ	0.00000046
いそう	0.00000147
いそうだ	0.00000009
いそがし	0.00000055
いそぎ	0.00000037
いそげ	0.00000009
いそこ	0.00000009
いそし	0.00000009
いそしん	0.00000009
いそよ風	0.00000018
いぞ	0.00000147
いぞー	0.00000018
いた	0.00003549
いたい	0.00000037
いたいし	0.00000018
いたか	0.00000009
いたが	0.00000009
いたく	0.00000055
いたずら	0.00001000
いたずらっ子	0.00000009
いたたまれ	0.00000009
いただ	0.00012866
いただい	0.00000009
いただく	0.00000064
いただけ	0.00010280
いただけれ	0.00001155
いたっ	0.00000037
いたって	0.00000156
いたて	0.00000009
いたぶ	0.00000009
いたま	0.00000018
いたまえ	0.00000028
いたまし	0.00000018
いたましい	0.00000101
いため	0.00000559
いたら	0.00000028
いたり	0.00000101
いたる	0.00000559
いたれ	0.00000028
いたわ	0.00000073
いたわし	0.00000009
いたわり	0.00000128
いたわる	0.00000009
いたん	0.00000009
いだ	0.00000193
いだり	0.00000018
いだん	0.00000009
いだんまり	0.00000009
いち	0.00000495
いちいち	0.00000348
いちおう	0.00000009
いちかば	0.00000101
いちかばち	0.00000018
いちかばちか	0.00000009
いちが	0.00000009
いちご	0.00000018
いちじく	0.00000018
いちじるし	0.00000009
いちはやく	0.00000009
いちばん	0.00003127
いちぶ	0.00000009
いちめん	0.00000046
いちもくさん	0.00000009
いちゃ	0.00000064
いちゃい	0.00000009
いちゃいちゃ	0.00000009
いちゃつ	0.00000064
いちゃもん	0.00000037
いちょう	0.00000028
いちらん	0.00000009
いち早く	0.00000211
いぢめ	0.00000009
いっ	0.00001027
いっかー	0.00000028
いっき	0.00000009
いっきり	0.00000046
いっけなー	0.00000009
いっけん	0.00000009
いっこう	0.00000248
いっさい	0.00000403
いっしゅん	0.00000101
いっしょ	0.00001192
いっしょう	0.00000128
いっしょくた	0.00000009
いっせい	0.00000275
いっそ	0.00000147
いっそあの	0.00000009
いっそう	0.00001137
いっそこ	0.00000009
いった	0.00000119
いったい	0.00001146
いったいなん	0.00000009
いったん	0.00000385
いっち	0.00000037
いっちょ	0.00000046
いっっしょ	0.00000009
いっつ	0.00000028
いって	0.00000128
いっぱい	0.00006777
いっぱし	0.00000055
いっぱしり	0.00000009
いっひょに	0.00000009
いっぷう	0.00000009
いっぺん	0.00000073
いっぽう	0.00000037
いつ	0.00040899
いつうたい	0.00000009
いつお	0.00000009
いつか	0.00000028
いつかわ	0.00000009
いつく	0.00000028
いつくし	0.00000028
いつくしみ	0.00000009
いつくば	0.00000037
いつごろ	0.00000018
いつぞや	0.00000009
いつた	0.00000009
いつだつ	0.00000009
いつどう	0.00000018
いつどの	0.00000018
いつまた	0.00000009
いつまで	0.00000009
いつも	0.00000028
いつ頃	0.00000275
いづみ	0.00000028
いづれ	0.00000009
いて	0.00000284
いてい	0.00000009
いてぇの	0.00000009
いてつ	0.00000009
いては	0.00000028
いで	0.00000403
いでたち	0.00000009
いと	0.00000358
いとお	0.00000028
いとおし	0.00000046
いとこ	0.00000468
いとし	0.00000119
いとも	0.00000220
いとわ	0.00000083
いど	0.00000028
いどころ	0.00000055
いどの	0.00000009
いどん	0.00000009
いな	0.00000908
いない	0.00000156
いないか	0.00000009
いなか	0.00000202
いなかだて	0.00000009
いなかの	0.00000009
いなかま	0.00000009
いなかむすめ	0.00000009
いなげや	0.00000009
いなさ	0.00000018
いなづけ	0.00000018
いなづま	0.00000028
いななき	0.00000009
いなびかり	0.00000009
いなめ	0.00000009
いなや	0.00000009
いなり	0.00000046
いなりずし	0.00000009
いなー	0.00000046
いに	0.00000009
いにしえ	0.00000046
いぬ	0.00000046
いぬかる	0.00000009
いね	0.00000055
いねむり	0.00000009
いの	0.00000018
いのけ	0.00000009
いのち	0.00000193
いのり	0.00000009
いはな	0.00000009
いば	0.00000009
いばら	0.00000119
いばり	0.00000009
いびき	0.00000348
いびつ	0.00000018
いぴたぴた	0.00000009
いふ	0.00000009
いふら	0.00000018
いぶか	0.00000037
いぶかし	0.00000092
いぶし	0.00000009
いぶす	0.00000009
いぶん	0.00000009
いほう	0.00000046
いほこり	0.00000009
いほど	0.00000009
いぼ	0.00000009
いぼう	0.00000009
いぼろ	0.00000009
いま	0.00006859
いまあ	0.00000009
いまい	0.00000055
いまいち	0.00000128
いまいまし	0.00000183
いまくらい	0.00000009
いまくる	0.00000009
いまごろ	0.00000028
いまさら	0.00000248
いましがた	0.00000018
いましめ	0.00000018
いまだ	0.00004035
いまで	0.00000028
いまとまったく	0.00000009
いまどき	0.00000064
いまま	0.00000046
いままで	0.00000018
いままな	0.00000009
いまみえ	0.00000009
いまる	0.00000009
いまわし	0.00000055
いまわたし	0.00000009
いみ	0.00000018
いみじく	0.00000018
いみもの	0.00000009
いも	0.00000064
いもの	0.00000119
いもむし	0.00000028
いもり	0.00000009
いもん	0.00000046
いや	0.00004759
いやぁ	0.00000028
いやあ	0.00000193
いやあと	0.00000009
いやあー	0.00000009
いやいや	0.00000211
いやが	0.00000009
いやし	0.00000037
いやす	0.00000018
いやっ	0.00000009
いやな	0.00000018
いやねー	0.00000009
いやはや	0.00000101
いやま	0.00000018
いやまだ	0.00000009
いやまったく	0.00000037
いやら	0.00000018
いやらし	0.00000202
いやらしい	0.00000009
いやー	0.00000046
いや増	0.00000009
いゆ	0.00000009
いよ	0.00000083
いよいよ	0.00000981
いよいよお	0.00000009
いよいよそ	0.00000018
いよぅ	0.00000009
いよう	0.00001165
いようす	0.00000009
いよかん	0.00000009
いら	0.00000532
いらい	0.00000018
いらいら	0.00000266
いらし	0.00000028
いらだ	0.00000064
いらだたし	0.00000055
いらだち	0.00000009
いらっしゃ	0.00003787
いらっしゃい	0.00000018
いらっしゃれ	0.00000009
いらつ	0.00000073
いられん	0.00000009
いらん	0.00000037
いら立	0.00000046
いり	0.00000046
いりご	0.00000009
いりたまご	0.00000009
いりまじ	0.00000009
いりみだれ	0.00000009
いりゃ	0.00000009
いる	0.00000165
いるか	0.00000018
いれ	0.00001229
いれかえ	0.00000009
いれこ	0.00000009
いれずみ	0.00000009
いろ	0.00000550
いろい	0.00000009
いろいろ	0.00012563
いろいろな	0.00000009
いろがみ	0.00000009
いろど	0.00000018
いろり	0.00000009
いろんな	0.00002824
いわ	0.00000844
いわあ	0.00000009
いわき	0.00000055
いわく	0.00000138
いわけ	0.00000055
いわさき	0.00000018
いわし	0.00000064
いわな	0.00000018
いわね	0.00000110
いわねー	0.00000009
いわば	0.00000954
いわゆる	0.00002907
いわら	0.00000009
いわれ	0.00000009
いわん	0.00000028
いん	0.00000257
いんぎん	0.00000009
いんげん	0.00000018
いんさい	0.00000009
いんちき	0.00000073
いんの	0.00000018
いんろう	0.00000009
いん石	0.00000009
いー	0.00000073
いーち	0.00000009
いーっ	0.00000009
いーや	0.00000018
い主	0.00000018
い争	0.00000092
い出	0.00000128
い分け	0.00000018
い分量	0.00000009
い去	0.00000018
い子	0.00000009
い寄	0.00000055
い張	0.00000083
い当て	0.00000009
い悩	0.00000009
い手	0.00000037
い果た	0.00000037
い歩	0.00000018
い水	0.00000018
い流	0.00000009
い繕	0.00000009
い聞かせ	0.00000009
い草	0.00000018
い落	0.00000009
い落ち着	0.00000009
い落穴	0.00000018
い足	0.00000018
い道	0.00000028
い首	0.00000009
う	0.00742641
う〜	0.00000028
う〜ん	0.00000055
うあ	0.00000009
うあー	0.00000009
うい	0.00000028
うぅ	0.00000018
ううん	0.00001247
うえ	0.00001311
うえお	0.00000037
うえふざけ	0.00000009
うえーん	0.00000018
うお	0.00000138
うおのめ	0.00000009
うお座	0.00000073
うか	0.00000660
うかうか	0.00000009
うかが	0.00000532
うかがい	0.00000018
うかがいしれ	0.00000009
うかがえ	0.00000385
うかつ	0.00000073
うかびあが	0.00000018
うかび上が	0.00000009
うかぶ	0.00000009
うかべ	0.00000055
うから	0.00000009
うが	0.00000138
うがい	0.00000073
うき	0.00000018
うきうき	0.00000083
うき上が	0.00000018
うく	0.00000018
うぐいす	0.00000009
うぐっ	0.00000009
うけ	0.00000890
うけあ	0.00000018
うけいれ	0.00000009
うけだ	0.00000009
うけと	0.00000055
うけとり	0.00000009
うけもち	0.00000009
うこと	0.00000037
うご	0.00000083
うごか	0.00000028
うごく	0.00000037
うごめ	0.00000037
うごめか	0.00000018
うさ	0.00000009
うさぎ	0.00000697
うさん	0.00000101
うざい	0.00000009
うざった	0.00000009
うし	0.00000339
うしお	0.00000028
うしな	0.00000018
うしろ	0.00000284
うしろで	0.00000009
うしろめた	0.00000009
うじうじ	0.00000009
うじゃうじゃ	0.00000028
うす	0.00000138
うすい	0.00000009
うすいなんて	0.00000009
うすうす	0.00000064
うすぐら	0.00000009
うすぐらい	0.00000018
うすっぺら	0.00000009
うすめ	0.00000009
うすら	0.00000018
うすれ	0.00000018
うず	0.00000092
うずうず	0.00000110
うずき	0.00000009
うずくま	0.00000147
うずくまる	0.00000018
うずたか	0.00000018
うずま	0.00000046
うずまき	0.00000018
うずめ	0.00000037
うずめて	0.00000046
うずめる	0.00000009
うずもれ	0.00000018
うずら	0.00000028
うず巻	0.00000009
うせ	0.00000064
うせろ	0.00000211
うぜ	0.00000083
うぜえ	0.00000009
うそ	0.00003851
うそだ	0.00000009
うそっぱち	0.00000009
うそつ	0.00000092
うそつき	0.00000367
うそつけ	0.00000037
うそで	0.00000046
うそと	0.00000055
うその	0.00000064
うそぶ	0.00000018
うそー	0.00000028
うぞ	0.00000028
うた	0.00000605
うたい	0.00000101
うたいあ	0.00000009
うたいあげ	0.00000018
うたえ	0.00000028
うたえもん	0.00000009
うたたね	0.00000009
うたた寝	0.00000073
うだ	0.00000092
うだつ	0.00000009
うち	0.00027584
うちあけ	0.00000028
うちあげ	0.00000009
うちあした	0.00000009
うちあわせ	0.00000009
うちから	0.00000147
うちがい	0.00000009
うちこ	0.00000037
うちすて	0.00000009
うちたて	0.00000009
うちだ	0.00000018
うちつけ	0.00000018
うちに	0.00000009
うちのめ	0.00000009
うちひし	0.00000046
うちふるえ	0.00000018
うちへ	0.00000009
うちほど	0.00000009
うちやぶ	0.00000009
うちら	0.00000009
うちわ	0.00000110
うち上げ	0.00000009
うち倒れ	0.00000009
うち出	0.00000009
うち取	0.00000009
うち壊	0.00000009
うち捨て	0.00000009
うち明け	0.00000028
うち殺	0.00000009
うち沈	0.00000009
うち消	0.00000009
うち破	0.00000009
うち立て	0.00000028
うち負か	0.00000018
うち鳴ら	0.00000018
うっ	0.00000018
うっかり	0.00000413
うっさい	0.00000009
うっすら	0.00000064
うっそ	0.00000009
うっそう	0.00000046
うっそー	0.00000046
うったえ	0.00000055
うっちゃ	0.00000009
うってつけ	0.00000284
うっと	0.00000092
うっとうし	0.00000064
うっとり	0.00000220
うっぷん	0.00000009
うっわ	0.00000009
うつ	0.00000660
うつくし	0.00000504
うつけ	0.00000028
うつし	0.00000018
うつしかえ	0.00000009
うつしだ	0.00000009
うつつ	0.00000037
うつな	0.00000009
うつぶせ	0.00000128
うつむ	0.00000110
うつらうつら	0.00000028
うつり	0.00000009
うつりかわ	0.00000009
うつろ	0.00000165
うつろい	0.00000009
うつわ	0.00000009
うつ伏せ	0.00000009
うつ病	0.00000037
うで	0.00000202
うでまえ	0.00000009
うと	0.00000385
うとう	0.00000110
うとうと	0.00000073
うとうとし	0.00000009
うとく	0.00000009
うとくす	0.00000009
うとつく	0.00000009
うとまし	0.00000028
うどん	0.00000596
